text,TARGET,dialogue_id,turn_id,type,source
"They're only criminals, how can we allow these people to come in to our country? They are not welcome here, I don't like them.",MIGRANTS,2935,6,HS,session_3
"Migrants are welcome to stay, and there are no laws against them. What about it?",MIGRANTS,2935,7,CN,session_3
"Cultural Marxism hates the traditional family and wants to destroy it. This is what the LGBT agenda wants, it’s not about equality or pride, it’s sinister!",LGBT+,2779,0,HS,session_3
"I don’t think this is true, LGBT people don't have an agenda, they simply want to be accepted and have a family.",LGBT+,2779,1,CN,session_3
"Maybe in some cultures it is okay to go against traditional marriage, but here it's very damaging to society to do it.",LGBT+,2779,2,HS,session_3
"Same sex marriage has a lot stigma behind it, but it’s important to remember that all people have the same right, and this includes the right to marry.",LGBT+,2779,3,CN,session_3
"No, being gay is not normal, it's anti-marriage!",LGBT+,2779,4,HS,session_3
"Expanding the right to marry to LGBT people won't take away from heterosexual marriage, so I don't understand how it can be anti-marriage. This is about the right of people to have a family.",LGBT+,2779,5,CN,session_3
All muslims are terrorists!,MUSLIMS,2806,0,HS,session_3
Many Muslims are lawful citizens of the United States. The overwhelming majority of Muslims are not terrorists.,MUSLIMS,2806,1,CN,session_3
Then why do they hate us?,MUSLIMS,2806,2,HS,session_3
"They don't hate us, Muslims are good people and good citizens.",MUSLIMS,2806,3,CN,session_3
How can they be good when the Koran is a terrible and totalitarian book? It should never be read.,MUSLIMS,2806,4,HS,session_3
"To say that the Koran is a 'totalitarian book' is an attack on religious freedom, and also wrong. ",MUSLIMS,2806,5,CN,session_3
"As a woman, you shouldn’t complain about having to upkeep your house. As a man, you should always make sure you’re providing.",WOMEN,2793,0,HS,session_3
"It’s a shame that, in your opinion, women shouldn't have the same rights as men, it’s a problem.",WOMEN,2793,1,CN,session_3
"It’s not a problem, women aren't entitled to equality, even though feminism always say the opposite.",WOMEN,2793,2,HS,session_3
"Everyone is entitled to rights and rights are supposed to be respected. The strive for equality of feminism is helping women around the world, so you shouldn't discount their fight.",WOMEN,2793,3,CN,session_3
"This ‘feminism’ is only for women, and women are incapable of holding any kind of opinion. It is a way to get around the patriarchy.",WOMEN,2793,4,HS,session_3
"There are many women who have a powerful voice and think that feminism is about equal rights. Fighting for equality is for everyone, not only women.",WOMEN,2793,5,CN,session_3
"And yet women are only concerned about power and the oppression of men, and that is why feminism is a bad thing.",WOMEN,2793,6,HS,session_3
"Feminism is about equality. To refer to feminism as just a movement against men, rather than a movement for the empowerment of women, is disingenuous and misleading.",WOMEN,2793,7,CN,session_3
Only Jews could have been smart enough to plan and execute such a complicated and intricate plot as 9/11,JEWS,2999,0,HS,session_3
"Do you really think that the Jews conspired to subdue the world? I find it highly unbelievable, do you have any evidence?",JEWS,2999,1,CN,session_3
"No, but the world would be a better place without Jews.",JEWS,2999,2,HS,session_3
"That's not true, Jews have always been part of the world and losing such an important part would make it worse. Why do you think otherwise?",JEWS,2999,3,CN,session_3
Because it would be a better place without people of different religions.,JEWS,2999,4,HS,session_3
Jews are part of our society and they are our brothers and sisters. And I don't see any problem with them being in our society.,JEWS,2999,5,CN,session_3
"No, they're not, Jews are just a bunch of selfish degenerates who have no moral code and have no place in a modern state.",JEWS,2999,6,HS,session_3
How can you say that about a religion that is so widely practiced today?,JEWS,2999,7,CN,session_3
It disgusts me when white women have children with black men. We need to protect our bloodlines and ethnic heritage.,POC,2790,0,HS,session_3
"I don't see anything wrong with it. They simply want to build a family together, and prohibiting them to do so would set us back to segregation times. It can't happen in our modern society.",POC,2790,1,CN,session_3
"No, it's disgusting when they do it. We don't need to be putting our own children at risk like that.",POC,2790,2,HS,session_3
"In this day and age, it's perfectly normal to have mixed families. It's not a risk at all.",POC,2790,3,CN,session_3
"Even if white men have children with non-white women, they just aren't the same, nor have them the same rights or privileges as white people.",POC,2790,4,HS,session_3
Yes they do. Privileges and rights are the same for everyone.,POC,2790,5,CN,session_3
I am offended by the thought that Muslim women are not allowed of having their hair down.,MUSLIMS/WOMEN,2969,0,HS,session_3
"Muslims have always been allowed to wear what they want, hijab is a part of their religion and women willingly choose to wear it.",MUSLIMS/WOMEN,2969,1,CN,session_3
But they still don't get the same rights since women are seen as inferior by Muslims.,MUSLIMS/WOMEN,2969,2,HS,session_3
"No, they have the same rights as anyone else. Islam is a religion, not a political ideology.",MUSLIMS/WOMEN,2969,3,CN,session_3
Jews have a stranglehold on the American government.,JEWS,2914,0,HS,session_3
"Even if Jews wanted the US government to do something they would be found out, it's not that simple. It sounds like a conspiracy.",JEWS,2914,1,CN,session_3
How can you be sure that Jews have no power in our society? It is clear that they are controlling and want to rule the world.,JEWS,2914,2,HS,session_3
"Again, this is only a conspiracy theory with no proof. Jews are citizens taking part in the democratic process like any other citizen.",JEWS,2914,3,CN,session_3
"No, this is not the case for Jews. We should ignore them before they succeed in controlling us.",JEWS,2914,4,HS,session_3
"Jews are part of our society and we are proud of their contribution. They have always had a place in our society, I don't see anything ""controlling"" about them.",JEWS,2914,5,CN,session_3
Trans people should not have the right to change their gender on identity card.,LGBT+,2964,0,HS,session_3
"No one should be allowed to discriminate on the basis of their gender, regardless of their personal feelings towards a group of people.",LGBT+,2964,1,CN,session_3
"But we can. Transphobia isn't that bad, they deserve it.",LGBT+,2964,2,HS,session_3
The transgender community has been praised for being tolerant and accepting people of all sexual orientations. So why should we reject them?,LGBT+,2964,3,CN,session_3
Because being trans is a sickness and we cannot allow these people to live in our country.,LGBT+,2964,4,HS,session_3
"Transgender people are allowed to live in our country, and as a matter of fact they already live here. They're part of our society and deserve respect.",LGBT+,2964,5,CN,session_3
We can't tolerate people that are different from us!,LGBT+,2964,6,HS,session_3
"Everyone is entitled to their own beliefs, and to their own lifestyle. What I don't understand is why you have to try and discredit someone else's lifestyle only because you don't like it. Live and let live!",LGBT+,2964,7,CN,session_3
Only Jews could have been smart enough to plan and execute such a complicated and intricate plot as 9/11,JEWS,2885,0,HS,session_3
"What do you mean? Last time I checked, Jews had nothing to do with 9/11, or do you have evidence of it?",JEWS,2885,1,CN,session_3
